"sess_name","where","frequency_in_sess","prop","total","date","site","run","dog","sess","handler","speed","temperature","humidity","radiation","ground"
"amigo_22.08.2022_5_1.csv","inside",24,0.292682926829268,82,"22.08.2022","acre1",5,"amigo",1,"Uriel",0.85,34,53.19,758.7,51.32
"amigo_22.08.2022_5_1.csv","out",58,0.707317073170732,82,"22.08.2022","acre1",5,"amigo",1,"Uriel",0.85,34,53.19,758.7,51.32
"amigo_22.08.2022_5_2.csv","inside",131,0.552742616033755,237,"22.08.2022","acre1",5,"amigo",2,"Uriel",0.85,34,53.19,758.7,51.32
"amigo_22.08.2022_5_2.csv","out",106,0.447257383966245,237,"22.08.2022","acre1",5,"amigo",2,"Uriel",0.85,34,53.19,758.7,51.32
"black_02.08.2022_4_1.csv","inside",3,0.0185185185185185,162,"02.08.2022","acre1",4,"black",1,"Uriel",1.812,30.41,66.48,671.98,45.26
"black_02.08.2022_4_1.csv","out",159,0.981481481481482,162,"02.08.2022","acre1",4,"black",1,"Uriel",1.812,30.41,66.48,671.98,45.26
"black_02.08.2022_4_2.csv","inside",12,0.109090909090909,110,"02.08.2022","acre1",4,"black",2,"Uriel",1.812,30.41,66.48,671.98,45.26
"black_02.08.2022_4_2.csv","out",98,0.890909090909091,110,"02.08.2022","acre1",4,"black",2,"Uriel",1.812,30.41,66.48,671.98,45.26
"black_03.11.2022_1_1.csv","inside",322,0.484939759036145,664,"03.11.2022","acre1",1,"black",1,"Shaked",0.489,23.18,67.17,535.37,32.43
"black_03.11.2022_1_1.csv","out",342,0.515060240963855,664,"03.11.2022","acre1",1,"black",1,"Shaked",0.489,23.18,67.17,535.37,32.43
"black_03.11.2022_8_1.csv","inside",0,0,227,"03.11.2022","acre1",8,"black",1,"Uriel",0.623,28.16,53.98,263.16,34.43
"black_03.11.2022_8_1.csv","out",227,1,227,"03.11.2022","acre1",8,"black",1,"Uriel",0.623,28.16,53.98,263.16,34.43
"black_03.11.2022_8_2.csv","out",346,0.884910485933504,391,"03.11.2022","acre1",8,"black",2,"Uriel",0.46,28.26,53.41,222.07,33.74
"black_03.11.2022_8_2.csv","inside",45,0.115089514066496,391,"03.11.2022","acre1",8,"black",2,"Uriel",0.46,28.26,53.41,222.07,33.74
"black_06.09.2022_10_1.csv","inside",11,0.11340206185567,97,"06.09.2022","hadasa2",10,"black",1,"Uriel",2.775,30.65,61.19,874.49,42.74
"black_06.09.2022_10_1.csv","out",86,0.88659793814433,97,"06.09.2022","hadasa2",10,"black",1,"Uriel",2.775,30.65,61.19,874.49,42.74
"black_06.09.2022_10_2.csv","inside",0,0,52,"06.09.2022","hadasa1",10,"black",2,"Uriel",2.859,31.14,59.67,934.51,44.08
"black_06.09.2022_10_2.csv","out",52,1,52,"06.09.2022","hadasa1",10,"black",2,"Uriel",2.859,31.14,59.67,934.51,44.08
"black_06.09.2022_4_1.csv","inside",0,0,48,"06.09.2022","hadasa1",4,"black",1,"Uriel",2.411,29.73,65.28,786.33,40.2
"black_06.09.2022_4_1.csv","out",48,1,48,"06.09.2022","hadasa1",4,"black",1,"Uriel",2.411,29.73,65.28,786.33,40.2
"black_06.09.2022_4_2.csv","out",86,1,86,"06.09.2022","hadasa2",4,"black",2,"Uriel",2.403,29.72,65.93,796.04,41.1
"black_06.09.2022_4_2.csv","inside",0,0,86,"06.09.2022","hadasa2",4,"black",2,"Uriel",2.403,29.72,65.93,796.04,41.1
"black_11.08.2022_4_1.csv","out",390,0.54016620498615,722,"11.08.2022","acre1",4,"black",1,"Uriel",0.532,34.62,54.78,967.05,59.44
"black_11.08.2022_4_1.csv","inside",332,0.45983379501385,722,"11.08.2022","acre1",4,"black",1,"Uriel",0.532,34.62,54.78,967.05,59.44
"black_11.08.2022_4_2.csv","inside",0,0,24,"11.08.2022","acre1",4,"black",2,"Uriel",0.573,35.04,53.87,974.56,60.15
"black_11.08.2022_4_2.csv","out",24,1,24,"11.08.2022","acre1",4,"black",2,"Uriel",0.573,35.04,53.87,974.56,60.15
"black_13.09.2022_6_1.csv","inside",201,0.672240802675585,299,"13.09.2022","acre1",6,"black",1,"Uriel",310.4,34.87,51.1,736.72,51.63
"black_13.09.2022_6_1.csv","out",98,0.327759197324415,299,"13.09.2022","acre1",6,"black",1,"Uriel",310.4,34.87,51.1,736.72,51.63
"black_13.09.2022_6_2.csv","inside",347,0.725941422594142,478,"13.09.2022","acre1",6,"black",2,"Uriel",430.5,34.65,52.33,700.57,49.95
"black_13.09.2022_6_2.csv","out",131,0.274058577405858,478,"13.09.2022","acre1",6,"black",2,"Uriel",430.5,34.65,52.33,700.57,49.95
"black_13.11.2022_4_1.csv","inside",0,0,60,"13.11.2022","acre1",4,"black",1,"Shaked",0.642,29.43,39.95,602.19,35.69
"black_13.11.2022_4_1.csv","out",60,1,60,"13.11.2022","acre1",4,"black",1,"Shaked",0.642,29.43,39.95,602.19,35.69
"black_13.11.2022_4_2.csv","inside",828,0.721254355400697,1148,"13.11.2022","acre1",4,"black",2,"Shaked",0.895,28.56,41.78,614.46,35.84
"black_13.11.2022_4_2.csv","out",320,0.278745644599303,1148,"13.11.2022","acre1",4,"black",2,"Shaked",0.895,28.56,41.78,614.46,35.84
"black_22.08.2022_6_1.csv","inside",517,0.864548494983278,598,"22.08.2022","acre1",6,"black",1,"Uriel",0.774,34.42,52.84,713.77,46.4
"black_22.08.2022_6_1.csv","out",81,0.135451505016722,598,"22.08.2022","acre1",6,"black",1,"Uriel",0.774,34.42,52.84,713.77,46.4
"black_22.08.2022_6_2.csv","inside",6,0.285714285714286,21,"22.08.2022","acre1",6,"black",2,"Uriel",1.015,34.17,53.44,683.83,45.95
"black_22.08.2022_6_2.csv","out",15,0.714285714285714,21,"22.08.2022","acre1",6,"black",2,"Uriel",1.015,34.17,53.44,683.83,45.95
"black_23.10.2022_10_1.csv","out",51,0.894736842105263,57,"23.10.2022","hadasa1",10,"black",1,"Uriel",2.328,27.69,55.42,681.45,39.55
"black_23.10.2022_10_1.csv","inside",6,0.105263157894737,57,"23.10.2022","hadasa1",10,"black",1,"Uriel",2.328,27.69,55.42,681.45,39.55
"black_23.10.2022_10_2.csv","inside",0,0,87,"23.10.2022","hadasa2",10,"black",2,"Uriel",2.328,27.69,55.42,681.45,39.55
"black_23.10.2022_10_2.csv","out",87,1,87,"23.10.2022","hadasa2",10,"black",2,"Uriel",2.328,27.69,55.42,681.45,39.55
"black_23.10.2022_4_1.csv","inside",0,0,9,"23.10.2022","hadasa2",4,"black",1,"Uriel",1.741,28.79,42.34,644.66,39.77
"black_23.10.2022_4_1.csv","out",9,1,9,"23.10.2022","hadasa2",4,"black",1,"Uriel",1.741,28.79,42.34,644.66,39.77
"black_23.10.2022_4_2.csv","out",115,1,115,"23.10.2022","hadasa1",4,"black",2,"Uriel",1.741,28.79,42.34,644.66,39.77
"black_23.10.2022_4_2.csv","inside",0,0,115,"23.10.2022","hadasa1",4,"black",2,"Uriel",1.741,28.79,42.34,644.66,39.77
"black_24.08.2022_3_1.csv","out",59,1,59,"24.08.2022","hadasa2",3,"black",1,"Uriel",1.864,29.16,57.38,628.64,39.96
"black_24.08.2022_3_1.csv","inside",0,0,59,"24.08.2022","hadasa2",3,"black",1,"Uriel",1.864,29.16,57.38,628.64,39.96
"black_24.08.2022_3_2.csv","inside",0,0,68,"24.08.2022","hadasa1",3,"black",2,"Uriel",1.904,28.97,58.68,667.07,40.37
"black_24.08.2022_3_2.csv","out",68,1,68,"24.08.2022","hadasa1",3,"black",2,"Uriel",1.904,28.97,58.68,667.07,40.37
"black_24.08.2022_9_1.csv","inside",6,0.0638297872340425,94,"24.08.2022","hadasa1",9,"black",1,"Uriel",3.665,29.42,60,953.4,44.35
"black_24.08.2022_9_1.csv","out",88,0.936170212765957,94,"24.08.2022","hadasa1",9,"black",1,"Uriel",3.665,29.42,60,953.4,44.35
"black_24.08.2022_9_2.csv","inside",0,0,39,"24.08.2022","hadasa2",9,"black",2,"Uriel",3.665,29.42,60,953.4,44.35
"black_24.08.2022_9_2.csv","out",39,1,39,"24.08.2022","hadasa2",9,"black",2,"Uriel",3.665,29.42,60,953.4,44.35
"black_30.11.2022_2_1.csv","inside",0,0,28,"30.11.2022","hadasa1",2,"black",1,"Uriel",3.064,21.29,71.75,628.49,23.07
"black_30.11.2022_2_1.csv","out",28,1,28,"30.11.2022","hadasa1",2,"black",1,"Uriel",3.064,21.29,71.75,628.49,23.07
"black_30.11.2022_2_2.csv","inside",0,0,36,"30.11.2022","hadasa2",2,"black",2,"Uriel",3.064,21.29,71.75,628.49,23.07
"black_30.11.2022_2_2.csv","out",36,1,36,"30.11.2022","hadasa2",2,"black",2,"Uriel",3.064,21.29,71.75,628.49,23.07
"black_30.11.2022_6_1.csv","inside",0,0,82,"30.11.2022","hadasa2",6,"black",1,"Uriel",2.331,22.05,67.6,557.77,24.74
"black_30.11.2022_6_1.csv","out",82,1,82,"30.11.2022","hadasa2",6,"black",1,"Uriel",2.331,22.05,67.6,557.77,24.74
"black_30.11.2022_6_2.csv","inside",0,0,26,"30.11.2022","hadasa1",6,"black",2,"Uriel",2.331,22.05,67.6,557.77,24.74
"black_30.11.2022_6_2.csv","out",26,1,26,"30.11.2022","hadasa1",6,"black",2,"Uriel",2.331,22.05,67.6,557.77,24.74
"choco_03.11.2022_3_1.csv","inside",17,0.080952380952381,210,"03.11.2022","acre1",3,"choco",1,"Shaked",0.818,26.17,58.22,649.71,37.31
"choco_03.11.2022_3_1.csv","out",193,0.919047619047619,210,"03.11.2022","acre1",3,"choco",1,"Shaked",0.818,26.17,58.22,649.71,37.31
"choco_03.11.2022_3_2.csv","out",1033,0.742097701149425,1392,"03.11.2022","acre1",3,"choco",2,"Shaked",0.974,26.15,57.63,668.56,38.67
"choco_03.11.2022_3_2.csv","inside",359,0.257902298850575,1392,"03.11.2022","acre1",3,"choco",2,"Shaked",0.974,26.15,57.63,668.56,38.67
"choco_06.09.2022_1_1.csv","inside",0,0,76,"06.09.2022","hadasa1",1,"choco",1,"Uriel",2.3,29.45,65.71,681.53,38.58
"choco_06.09.2022_1_1.csv","out",76,1,76,"06.09.2022","hadasa1",1,"choco",1,"Uriel",2.3,29.45,65.71,681.53,38.58
"choco_06.09.2022_1_2.csv","out",80,1,80,"06.09.2022","hadasa2",1,"choco",2,"Uriel",2.3,29.45,65.71,681.53,38.58
"choco_06.09.2022_1_2.csv","inside",0,0,80,"06.09.2022","hadasa2",1,"choco",2,"Uriel",2.3,29.45,65.71,681.53,38.58
"choco_06.09.2022_7_1.csv","out",67,1,67,"06.09.2022","hadasa1",7,"choco",1,"Uriel",2.709,29.71,65.99,796.78,39.94
"choco_06.09.2022_7_1.csv","inside",0,0,67,"06.09.2022","hadasa1",7,"choco",1,"Uriel",2.709,29.71,65.99,796.78,39.94
"choco_06.09.2022_7_2.csv","inside",0,0,110,"06.09.2022","hadasa2",7,"choco",2,"Uriel",2.709,29.71,65.99,796.78,39.94
"choco_06.09.2022_7_2.csv","out",110,1,110,"06.09.2022","hadasa2",7,"choco",2,"Uriel",2.709,29.71,65.99,796.78,39.94
"choco_11.08.2022_2_1.csv","inside",13,0.565217391304348,23,"11.08.2022","acre1",2,"choco",1,"Uriel",0.818,31.74,60.94,636.74,47.33
"choco_11.08.2022_2_1.csv","out",10,0.434782608695652,23,"11.08.2022","acre1",2,"choco",1,"Uriel",0.818,31.74,60.94,636.74,47.33
"choco_11.08.2022_2_2.csv","out",56,0.325581395348837,172,"11.08.2022","acre1",2,"choco",2,"Uriel",1.04,31.44,61.02,672.51,48.33
"choco_11.08.2022_2_2.csv","inside",116,0.674418604651163,172,"11.08.2022","acre1",2,"choco",2,"Uriel",1.04,31.44,61.02,672.51,48.33
"choco_13.09.2022_7_1.csv","out",445,0.454081632653061,980,"13.09.2022","acre1",7,"choco",1,"Uriel",400.4,33.75,54.68,520.75,45.81
"choco_13.09.2022_7_1.csv","inside",535,0.545918367346939,980,"13.09.2022","acre1",7,"choco",1,"Uriel",400.4,33.75,54.68,520.75,45.81
"choco_13.09.2022_7_2.csv","inside",30,0.46875,64,"13.09.2022","acre1",7,"choco",2,"Uriel",420.4,33.4,55.39,482.23,43.74
"choco_13.09.2022_7_2.csv","out",34,0.53125,64,"13.09.2022","acre1",7,"choco",2,"Uriel",420.4,33.4,55.39,482.23,43.74
"choco_13.11.2022_7_1.csv","inside",0,0,217,"13.11.2022","acre1",7,"choco",1,"Shaked",0.488,30.01,42.75,344.27,34.9
"choco_13.11.2022_7_1.csv","out",217,1,217,"13.11.2022","acre1",7,"choco",1,"Shaked",0.488,30.01,42.75,344.27,34.9
"choco_13.11.2022_7_2.csv","out",748,0.830188679245283,901,"13.11.2022","acre1",7,"choco",2,"Shaked",0.664,29.26,43.77,312.5,34.14
"choco_13.11.2022_7_2.csv","inside",153,0.169811320754717,901,"13.11.2022","acre1",7,"choco",2,"Shaked",0.664,29.26,43.77,312.5,34.14
"choco_14.09.2022_12_1.csv","out",32,1,32,"14.09.2022","hadasa2",12,"choco",1,"Sarah",13.47,30.2,52.84,721.69,42.28
"choco_14.09.2022_12_1.csv","inside",0,0,32,"14.09.2022","hadasa2",12,"choco",1,"Sarah",13.47,30.2,52.84,721.69,42.28
"choco_14.09.2022_12_2.csv","inside",17,0.0207570207570208,819,"14.09.2022","hadasa1",12,"choco",2,"Sarah",92.9,31.01,49.81,898.13,44.74
"choco_14.09.2022_12_2.csv","out",802,0.979242979242979,819,"14.09.2022","hadasa1",12,"choco",2,"Sarah",92.9,31.01,49.81,898.13,44.74
"choco_15.08.2022_4_1.csv","out",159,1,159,"15.08.2022","hadasa2",4,"choco",1,"Uriel",2.369,29.65,60.87,847.98,45.58
"choco_15.08.2022_4_1.csv","inside",0,0,159,"15.08.2022","hadasa2",4,"choco",1,"Uriel",2.369,29.65,60.87,847.98,45.58
"choco_15.08.2022_4_2.csv","inside",0,0,332,"15.08.2022","hadasa1",4,"choco",2,"Uriel",2.376,30.12,59.85,867.67,46.18
"choco_15.08.2022_4_2.csv","out",332,1,332,"15.08.2022","hadasa1",4,"choco",2,"Uriel",2.376,30.12,59.85,867.67,46.18
"choco_16.11.2022_4_1.csv","out",100,1,100,"16.11.2022","hadasa2",4,"choco",1,"Uriel",4.425,21.09,65.6,135.81,19.52
"choco_16.11.2022_4_1.csv","inside",0,0,100,"16.11.2022","hadasa2",4,"choco",1,"Uriel",4.425,21.09,65.6,135.81,19.52
"choco_16.11.2022_4_2.csv","inside",0,0,70,"16.11.2022","hadasa1",4,"choco",2,"Uriel",5.213,20.35,67.18,193.57,19.43
"choco_16.11.2022_4_2.csv","out",70,1,70,"16.11.2022","hadasa1",4,"choco",2,"Uriel",5.213,20.35,67.18,193.57,19.43
"choco_16.11.2022_8_1.csv","inside",0,0,139,"16.11.2022","hadasa1",8,"choco",1,"Uriel",2.752,22.05,62.14,581.87,23.54
"choco_16.11.2022_8_1.csv","out",139,1,139,"16.11.2022","hadasa1",8,"choco",1,"Uriel",2.752,22.05,62.14,581.87,23.54
"choco_16.11.2022_8_2.csv","inside",0,0,67,"16.11.2022","hadasa2",8,"choco",2,"Uriel",2.752,22.05,62.14,581.87,23.54
"choco_16.11.2022_8_2.csv","out",67,1,67,"16.11.2022","hadasa2",8,"choco",2,"Uriel",2.752,22.05,62.14,581.87,23.54
"choco_22.08.2022_1_1.csv","out",16,0.470588235294118,34,"22.08.2022","acre1",1,"choco",1,"Uriel",21.34,28.08,70.29,484.73,38.64
"choco_22.08.2022_1_1.csv","inside",18,0.529411764705882,34,"22.08.2022","acre1",1,"choco",1,"Uriel",21.34,28.08,70.29,484.73,38.64
"choco_22.08.2022_1_2.csv","inside",59,0.52212389380531,113,"22.08.2022","acre1",1,"choco",2,"Uriel",1.259,29.29,66.78,691.26,44.45
"choco_22.08.2022_1_2.csv","out",54,0.47787610619469,113,"22.08.2022","acre1",1,"choco",2,"Uriel",1.259,29.29,66.78,691.26,44.45
"choco_23.10.2022_1_1.csv","inside",0,0,130,"23.10.2022","hadasa1",1,"choco",1,"Uriel",1.847,27.97,44.43,587.34,36.84
"choco_23.10.2022_1_1.csv","out",130,1,130,"23.10.2022","hadasa1",1,"choco",1,"Uriel",1.847,27.97,44.43,587.34,36.84
"choco_23.10.2022_7_1.csv","inside",0,0,32,"23.10.2022","hadasa2",7,"choco",1,"Uriel",2.845,29.32,39.54,697.81,40.96
"choco_23.10.2022_7_1.csv","out",32,1,32,"23.10.2022","hadasa2",7,"choco",1,"Uriel",2.845,29.32,39.54,697.81,40.96
"choco_23.10.2022_7_2.csv","inside",0,0,19,"23.10.2022","hadasa1",7,"choco",2,"Uriel",2.845,29.32,39.54,697.81,40.96
"choco_23.10.2022_7_2.csv","out",19,1,19,"23.10.2022","hadasa1",7,"choco",2,"Uriel",2.845,29.32,39.54,697.81,40.96
"choco_24.08.2022_6_2.csv","out",216,1,216,"24.08.2022","hadasa2",6,"choco",2,"Uriel",3.078,29.06,59.13,854.41,42.92
"choco_24.08.2022_6_2.csv","inside",0,0,216,"24.08.2022","hadasa2",6,"choco",2,"Uriel",3.078,29.06,59.13,854.41,42.92
"chuck_02.08.2022_3_1.csv","inside",79,0.533783783783784,148,"02.08.2022","acre1",3,"chuck",1,"Uriel",1.827,30.26,66.89,677.56,44.84
"chuck_02.08.2022_3_1.csv","out",69,0.466216216216216,148,"02.08.2022","acre1",3,"chuck",1,"Uriel",1.827,30.26,66.89,677.56,44.84
"chuck_02.08.2022_3_2.csv","inside",59,0.855072463768116,69,"02.08.2022","acre1",3,"chuck",2,"Uriel",1.827,30.26,66.89,677.56,44.84
"chuck_02.08.2022_3_2.csv","out",10,0.144927536231884,69,"02.08.2022","acre1",3,"chuck",2,"Uriel",1.827,30.26,66.89,677.56,44.84
"chuck_03.11.2022_7_1.csv","inside",0,0,154,"03.11.2022","acre1",7,"chuck",1,"Uriel",0.745,29.47,50.9,317.34,36.09
"chuck_03.11.2022_7_1.csv","out",154,1,154,"03.11.2022","acre1",7,"chuck",1,"Uriel",0.745,29.47,50.9,317.34,36.09
"chuck_03.11.2022_7_2.csv","inside",0,0,191,"03.11.2022","acre1",7,"chuck",2,"Uriel",0.697,28.35,53.35,325.54,35.08
"chuck_03.11.2022_7_2.csv","out",191,1,191,"03.11.2022","acre1",7,"chuck",2,"Uriel",0.697,28.35,53.35,325.54,35.08
"chuck_06.09.2022_11_1.csv","inside",0,0,32,"06.09.2022","hadasa1",11,"chuck",1,"Uriel",2.859,31.14,59.67,934.51,44.08
"chuck_06.09.2022_11_1.csv","out",32,1,32,"06.09.2022","hadasa1",11,"chuck",1,"Uriel",2.859,31.14,59.67,934.51,44.08
"chuck_06.09.2022_11_2.csv","out",153,1,153,"06.09.2022","hadasa2",11,"chuck",2,"Uriel",2.591,31.11,60.36,929.45,44.09
"chuck_06.09.2022_11_2.csv","inside",0,0,153,"06.09.2022","hadasa2",11,"chuck",2,"Uriel",2.591,31.11,60.36,929.45,44.09
"chuck_06.09.2022_5_1.csv","inside",0,0,106,"06.09.2022","hadasa2",5,"chuck",1,"Uriel",2.503,30.03,65.36,816.23,42
"chuck_06.09.2022_5_1.csv","out",106,1,106,"06.09.2022","hadasa2",5,"chuck",1,"Uriel",2.503,30.03,65.36,816.23,42
"chuck_06.09.2022_5_2.csv","out",233,0.970833333333333,240,"06.09.2022","hadasa1",5,"chuck",2,"Uriel",2.503,30.03,65.36,816.23,42
"chuck_06.09.2022_5_2.csv","inside",7,0.0291666666666667,240,"06.09.2022","hadasa1",5,"chuck",2,"Uriel",2.503,30.03,65.36,816.23,42
"chuck_11.08.2022_5_1.csv","out",9,0.0288461538461538,312,"11.08.2022","acre1",5,"chuck",1,"Uriel",0.677,35.23,52.84,950.28,59.79
